binCapacity,id,wardID,binColor,binID,binCategory,binFullnessThreshold,location.coordinates,location.type,deviceInfo.rfID,deviceInfo.deviceID
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,19,Green,17,Dustbin,80,"[82.972543, 25.304385]",Point,E200637C9202D2316613G249,GBIN000080
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,170,Dustbin,80,"[83.002182, 25.32955]",Point,E200637C923838F16614BCE4,GBIN000252
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,47,Green,171,Dustbin,80,"[83.005536, 25.326796]",Point,E200637C923353B16614A94E,GBIN000275
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,172,Dustbin,80,"[83.001982, 25.331929]",Point,E200637C923865F16614BD97,GBIN000246
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,47,Green,173,Dustbin,80,"[83.005275, 25.326943]",Point,E200637C928711F166154C47,GBIN000271
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,47,Green,174,Dustbin,80,"[83.005985, 25.326959]",Point,E200637C920EE43166141790,GBIN000249
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,175,Dustbin,80,"[82.988645, 25.332718]",Point,E200637C928176B1661535DA,GBIN000270
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,177,Dustbin,80,"[82.998097, 25.32991]",Point,E200637C929960F166159583,GBIN000143
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,18,Green,178,Dustbin,80,"[82.990311, 25.329481]",Point,E200637C921BCC7166144B41,GBIN000267
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,179,Dustbin,80,"[82.988645, 25.332718]",Point,E200637C92044FF16613ED3F,GBIN000223
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,18,Green,180,Dustbin,80,"[82.991618, 25.32672]",Point,E200637C9219B831661442E0,GBIN000118
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,181,Dustbin,80,"[82.998097, 25.32991]",Point,E200637C923E58F16614D563,GBIN000277
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,182,Dustbin,80,"[82.988645, 25.332718]",Point,E200637C921E047166145411,GBIN000253
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,60,Green,184,Dustbin,80,"[83.004802, 25.326595]",Point,E200637C922C557166148D55,GBIN000323
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,185,Dustbin,80,"[83.000426, 25.328478]",Point,E200637C9226DB316614776C,GBIN000269
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,37,Green,186,Dustbin,80,"[82.99772, 25.32704]",Point,E200637C92007CB16613DDF2,GBIN000291
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,18,Green,187,Dustbin,80,"[82.990297, 25.329466]",Point,E200637C921EC67166145719,GBIN000264
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,188,Dustbin,80,"[82.999814, 25.33347]",Point,E200637C92B9A7316616169C,GBIN000231
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,18,Green,189,Dustbin,80,"[82.991596, 25.326503]",Point,E200637C92CDFE31661667F8,GBIN000206
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,19,Dustbin,80,"[82.988715, 25.311261]",Point,E200637C9237D6B16614BB5A,GBIN000023
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,190,Dustbin,80,"[82.998151, 25.333272]",Point,E200637C929CECF16615A3B3,GBIN000022
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,191,Dustbin,80,"[82.988645, 25.332718]",Point,E200637C92B15CB16615F572,GBIN000274
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,192,Dustbin,80,"[82.993666, 25.333449]",Point,E200637C9208A9716613FFA5,GBIN000255
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,60,Green,193,Dustbin,80,"[83.004959, 25.325648]",Point,E200637C9219E07166144381,GBIN000058
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,194,Dustbin,80,"[82.994656, 25.333361]",Point,E200637C92032A716613E8A9,GBIN000243
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,195,Dustbin,80,"[82.991227, 25.331581]",Point,E200637C92084F316613FD3C,GBIN000145
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,196,Dustbin,80,"[82.995425, 25.333692]",Point,E200637C920E3331661415CC,GBIN000282
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,197,Dustbin,80,"[82.996344, 25.333372]",Point,E200637C92097731661401DC,GBIN000288
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,198,Dustbin,80,"[82.993363, 25.333623]",Point,E200637C920EE43166141990,GBIN000232
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,2,Dustbin,80,"[82.985304, 25.307796]",Point,E200637C921C7DF166144DF7,GBIN000085
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,0,Green,20,Dustbin,80,"[82.964438, 25.313163]",Point,E200637C922B5D3166148974,GBIN000084
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,200,Dustbin,80,"[82.991556, 25.331648]",Point,E200637C92C684B166164A12,GBIN000292
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,201,Dustbin,80,"[82.991638, 25.333394]",Point,E200637C920FF87166141DE1,GBIN000214
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,202,Dustbin,80,"[82.991384, 25.33338]",Point,E200637C920088F16613DE23,GBIN000259
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,203,Dustbin,80,"[82.990912, 25.33312]",Point,E200637C920957F1661F615F,GBIN000319
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,204,Dustbin,80,"[82.990237, 25.332202]",Point,E200637C923AC2F16614C70B,GBIN000299
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,205,Dustbin,80,"[82.989708, 25.332745]",Point,E200637C920957F1661T015F,GBIN000194
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,206,Dustbin,80,"[83.007901, 25.328597]",Point,E200637C92BB81F166161E07,GBIN000130
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,207,Dustbin,80,"[82.989073, 25.332879]",Point,E200637C921AF731661447DC,GBIN000294
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,208,Dustbin,80,"[82.989214, 25.332903]",Point,E200637C923970316614C1C0,GBIN000024
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,209,Dustbin,80,"[83.005304, 25.352455]",Point,E200637C924003B16614DC0E,GBIN000607
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,19,Green,21,Dustbin,80,"[82.981446, 25.305699]",Point,E200637C92272FF1661478BF,GBIN000102
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,210,Dustbin,80,"[83.003367, 25.335606]",Point,E200637C9297FB3166158FEG,GBIN000141
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,38,Green,211,Dustbin,80,"[82.984132, 25.352]",Point,E200637C921803F166143C0F,GBIN000293
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,7,Green,212,Dustbin,80,"[83.003738, 25.35154]",Point,E200637C928A857166155A15,GBIN000268
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,38,Green,213,Dustbin,80,"[82.979488, 25.352283]",Point,E200637C9292C43166157B76,GBIN000301
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,12,Green,214,Dustbin,80,"[83.011115, 25.347817]",Point,E200637C9217CC3166143B30,GBIN000260
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,215,Dustbin,80,"[82.990912, 25.33312]",Point,E200637C920957F16612015F,GBIN000203
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,86,Green,217,Dustbin,80,"[83.009112, 25.337025]",Point,E200637C9228557166147D55,GBIN000144
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,218,Dustbin,80,"[82.995425, 25.333692]",Point,E200637C920E3331661414CC,GBIN000196
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,38,Green,220,Dustbin,80,"[82.981651, 25.349557]",Point,E200637C9292C43166157B43,GBIN000298
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,62,Green,221,Dustbin,80,"[82.992103, 25.308702]",Point,E200637C922CB33166148ECC,GBIN000053
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,10,Green,222,Dustbin,80,"[82.953491, 25.363602]",Point,E200637C928D987166156661,GBIN000242
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,7,Green,224,Dustbin,80,"[82.994715, 25.34979]",Point,E200637C92C1AD31661636B4,GBIN000289
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,33,Green,227,Dustbin,80,"[83.023647, 25.376016]",Point,E200637C92B43AF1661600EB,GBIN000244
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,228,Dustbin,80,"[82.993363, 25.333623]",Point,E200637C920EE43166141890,GBIN000198
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,88,Green,229,Dustbin,80,"[83.006804, 25.3333]",Point,E200637C92182CB166143CD2,GBIN000149
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,19,Green,23,Dustbin,80,"[82.981446, 25.305699]",Point,E200637C92C04AB16616312A,GBIN000078
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,7,Green,230,Dustbin,80,"[83.00536, 25.357323]",Point,E200637C920714716613F851,GBIN000276
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,231,Dustbin,80,"[83.004987, 25.334012]",Point,E200637C929CEB716615A3AD,GBIN000150
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,35,Green,232,Dustbin,80,"[83.005848, 25.366761]",Point,E200637C923309F16614A827,GBIN000279
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,21,Green,234,Dustbin,80,"[82.993666, 25.333449]",Point,E200637C9208A9716613FEA5,GBIN000192
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,237,Dustbin,80,"[83.007232, 25.32867]",Point,E200637C921B08B166144823,GBIN000159
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,22,Green,238,Dustbin,80,"[82.950894, 25.356628]",Point,E200637C9209253166140094,GBIN000224
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,73,Green,24,Dustbin,80,"[82.991185, 25.318896]",Point,E200637C9234D9F16614AF67,GBIN000095
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,7,Green,241,Dustbin,80,"[82.994708, 25.349788]",Point,E200637C9292C43166157B95,GBIN000290
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,17,Green,242,Dustbin,80,"[82.966989, 25.353456]",Point,E200637C923AD9716614C765,GBIN000210
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,60,Green,243,Dustbin,80,"[83.004959, 25.325648]",Point,E200637C9219E07166144391,GBIN000193
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,78,Green,244,Dustbin,80,"[83.016164, 25.332201]",Point,E200637C920957F16615015F,GBIN000134
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,245,Dustbin,80,"[83.006531, 25.328559]",Point,E200637C92A429F16615C0A7,GBIN000157
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,38,Green,246,Dustbin,80,"[82.983678, 25.349798]",Point,E200637C923961B16614C186,GBIN000296
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,42,Green,247,Dustbin,80,"[83.023907, 25.33025]",Point,E200637C920650316613F540,GBIN000139
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,248,Dustbin,80,"[83.002572, 25.334333]",Point,E200637C920960B166160182,GBIN000131
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,249,Dustbin,80,"[83.002758, 25.333307]",Point,E200637C9212F7B1661427DE,GBIN000126
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,25,Dustbin,80,"[82.987614, 25.308965]",Point,E200637C91A5607166131D81,GBIN000059
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,250,Dustbin,80,"[83.003775, 25.335024]",Point,E200637C9210D73166143F5C,GBIN000125
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,251,Dustbin,80,"[83.001725, 25.331148]",Point,E200637C923B71316614C9C4,GBIN000152
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,52,Green,252,Dustbin,80,"[82.99928, 25.315224]",Point,E200637C920710B16613F842,GBIN000138
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,253,Dustbin,80,"[83.00015, 25.328891]",Point,E200637C923B31716614C8C5,GBIN000176
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,22,Green,254,Dustbin,80,"[82.955115, 25.361231]",Point,E200637C920957F16611015F,GBIN000234
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,22,Green,255,Dustbin,80,"[82.96171, 25.354734]",Point,E200637C9201FF316613E3FC,GBIN000221
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,10,Green,256,Dustbin,80,"[82.950498, 25.361733]",Point,E200637C92140FF166142C3F,GBIN000236
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,34,Green,257,Dustbin,80,"[82.993393, 25.349335]",Point,E200637C9292C43166157B13,GBIN000287
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,258,Dustbin,80,"[83.003977, 25.328992]",Point,E200637C9226F9B16614F7E6,GBIN000164
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,32,Green,26,Dustbin,80,"[82.983259, 25.307335]",Point,E200637C923E93316614D64C,GBIN000067
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,18,Green,260,Dustbin,80,"[82.990311, 25.329481]",Point,E200637C921BCC7166144B31,GBIN000178
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,78,Green,261,Dustbin,80,"[83.016164, 25.332201]",Point,E200637C920957F16616015F,GBIN000137
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,262,Dustbin,80,"[82.988645, 25.332718]",Point,E200637C928176B1661535DD,GBIN000175
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,80,Green,263,Dustbin,80,"[83.005081, 25.330442]",Point,E200637C921214F166142454,GBIN000151
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,265,Dustbin,80,"[82.998097, 25.32991]",Point,E200637C929960F166159563,GBIN000177
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,266,Dustbin,80,"[82.998151, 25.333272]",Point,E200637C929CECF16615A3A3,GBIN000190
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,20,Green,267,Dustbin,80,"[82.988645, 25.332718]",Point,E200637C923944316614C110,GBIN000199
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,39,Green,268,Dustbin,80,"[83.021977, 25.331054]",Point,E200637C9282B8F166153AE3,GBIN000140
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,12,Green,269,Dustbin,80,"[83.011516, 25.347777]",Point,E200637C91B0F23166134BC8,GBIN000258
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,41,Green,27,Dustbin,80,"[82.987285, 25.323338]",Point,E200637C920DACB1661412B2,GBIN000043
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,88,Green,270,Dustbin,80,"[83.005553, 25.33156]",Point,E200637C923B6FF16614C9GF,GBIN000123
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,58,Green,271,Dustbin,80,"[82.998097, 25.32991]",Point,E200637C923E58F16614D564,GBIN000181
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,0,Green,272,Dustbin,80,"[82.985142, 25.333167]",Point,E200637C920810316613FC40,GBIN000218
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,78,Green,273,Dustbin,80,"[83.016164, 25.332201]",Point,E200637C9203FB716613EBED,GBIN000135
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,12,Green,274,Dustbin,80,"[83.009995, 25.349341]",Point,E200637C921C6D3166144DB4,GBIN000265
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,18,Green,275,Dustbin,80,"[82.991618, 25.32672]",Point,E200637C9219B831661442E1,GBIN000180
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,28,Green,276,Dustbin,80,"[83.001829, 25.329183]",Point,E200637C922844F166157DF3,GBIN000165
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,38,Green,279,Dustbin,80,"[82.980911, 25.353002]",Point,E200637C923687716614B61D,GBIN000300
1.1,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-additional-info/varanasi-swm-bin-details,59,Green,28,Dustbin,80,"[82.976763, 25.303005]",Point,E200637C923473B16614ADCE,GBIN000064
